Disease	Cluster	Gene
Age_at_menarche_ReproGen_2014	domino_3	93664
Age_at_menarche_ReproGen_2014	domino_3	10818
Age_at_menarche_ReproGen_2014	domino_3	10817
Age_at_menarche_ReproGen_2014	domino_3	627
Age_at_menarche_ReproGen_2014	domino_3	7525
Age_at_menarche_ReproGen_2014	domino_8	148523
Age_at_menarche_ReproGen_2014	domino_8	406
Age_at_menarche_ReproGen_2014	domino_8	6258
Age_at_menarche_ReproGen_2014	domino_8	5469
Age_at_menarche_ReproGen_2014	domino_8	2033
Age_at_menarche_ReproGen_2014	domino_8	9477
Age_at_menarche_ReproGen_2014	domino_7	705
Age_at_menarche_ReproGen_2014	domino_7	102724159
Age_at_menarche_ReproGen_2014	domino_7	28987
Age_at_menarche_ReproGen_2014	domino_7	692312
Age_at_menarche_ReproGen_2014	domino_7	84306
Age_at_menarche_ReproGen_2014	domino_7	153443
Age_at_menarche_ReproGen_2014	domino_7	51602
Age_at_menarche_ReproGen_2014	domino_12	833
Age_at_menarche_ReproGen_2014	domino_12	7453
Age_at_menarche_ReproGen_2014	domino_12	79731
Age_at_menarche_ReproGen_2014	domino_11	26470
Age_at_menarche_ReproGen_2014	domino_11	8479
Age_at_menarche_ReproGen_2014	domino_11	10423
Age_at_menarche_ReproGen_2014	domino_9	79190
Age_at_menarche_ReproGen_2014	domino_9	79068
Age_at_menarche_ReproGen_2014	domino_9	10973
Age_at_menarche_ReproGen_2014	domino_9	94097
Age_at_menarche_ReproGen_2014	domino_9	221120
Age_at_menarche_ReproGen_2014	domino_10	57683
Age_at_menarche_ReproGen_2014	domino_10	26054
Age_at_menarche_ReproGen_2014	domino_10	154215
Age_at_menarche_ReproGen_2014	domino_10	7341
Age_at_menarche_ReproGen_2014	domino_10	6304
Age_at_menarche_ReproGen_2017	domino_1	23410
Age_at_menarche_ReproGen_2017	domino_1	83933
Age_at_menarche_ReproGen_2017	domino_1	6934
Age_at_menarche_ReproGen_2017	domino_1	474382
Age_at_menarche_ReproGen_2017	domino_1	10363
Age_at_menarche_ReproGen_2017	domino_1	55758
Age_at_menarche_ReproGen_2017	domino_1	51773
Age_at_menarche_ReproGen_2017	domino_1	80816
Age_at_menarche_ReproGen_2017	domino_1	8314
Age_at_menarche_ReproGen_2017	domino_1	23492
Age_at_menarche_ReproGen_2017	domino_1	100532731
Age_at_menarche_ReproGen_2017	domino_1	4990
Age_at_menarche_ReproGen_2017	domino_1	5080
Age_at_menarche_ReproGen_2017	domino_1	23030
Age_at_menarche_ReproGen_2017	domino_1	7867
Age_at_menarche_ReproGen_2017	domino_1	6688
Age_at_menarche_ReproGen_2017	domino_1	80312
Age_at_menarche_ReproGen_2017	domino_1	25942
Age_at_menarche_ReproGen_2017	domino_1	8085
Age_at_menarche_ReproGen_2017	domino_1	23135
Age_at_menarche_ReproGen_2017	domino_1	51317
Age_at_menarche_ReproGen_2017	domino_1	440689
Age_at_menarche_ReproGen_2017	domino_1	2140
Age_at_menarche_ReproGen_2017	domino_1	51804
Age_at_menarche_ReproGen_2017	domino_1	9898
Age_at_menarche_ReproGen_2017	domino_1	23054
Age_at_menarche_ReproGen_2017	domino_1	3014
Age_at_menarche_ReproGen_2017	domino_1	473
Age_at_menarche_ReproGen_2017	domino_1	3065
Age_at_menarche_ReproGen_2017	domino_1	9678
Age_at_menarche_ReproGen_2017	domino_1	23466
Age_at_menarche_ReproGen_2017	domino_1	9757
Age_at_menarche_ReproGen_2017	domino_1	57690
Age_at_menarche_ReproGen_2017	domino_1	10919
Age_at_menarche_ReproGen_2017	domino_1	84108
Age_at_menarche_ReproGen_2017	domino_1	27309
Age_at_menarche_ReproGen_2017	domino_1	7343
Age_at_menarche_ReproGen_2017	domino_1	3017
Age_at_menarche_ReproGen_2017	domino_1	25777
Age_at_menarche_ReproGen_2017	domino_1	3066
Age_at_menarche_ReproGen_2017	domino_2	107282092
Age_at_menarche_ReproGen_2017	domino_2	57521
Age_at_menarche_ReproGen_2017	domino_2	9776
Age_at_menarche_ReproGen_2017	domino_2	153129
Age_at_menarche_ReproGen_2017	domino_2	9821
Age_at_menarche_ReproGen_2017	domino_2	4485
Age_at_menarche_ReproGen_2017	domino_2	10971
Age_at_menarche_ReproGen_2017	domino_2	5300
Age_at_menarche_ReproGen_2017	domino_2	5571
Age_at_menarche_ReproGen_2017	domino_2	51596
Age_at_menarche_ReproGen_2017	domino_2	53944
Age_at_menarche_ReproGen_2017	domino_2	7534
Age_at_menarche_ReproGen_2017	domino_2	79109
Age_at_menarche_ReproGen_2017	domino_2	84335
Age_at_menarche_ReproGen_2017	domino_2	10000
Age_at_menarche_ReproGen_2017	domino_2	4486
Age_at_menarche_ReproGen_2017	domino_2	55626
Age_at_menarche_ReproGen_2017	domino_2	60673
Age_at_menarche_ReproGen_2017	domino_2	6198
Age_at_menarche_ReproGen_2017	domino_2	27250
Age_at_menarche_ReproGen_2017	domino_2	2309
Age_at_menarche_ReproGen_2017	domino_2	253260
Age_at_menarche_ReproGen_2017	domino_2	200186
Age_at_menarche_ReproGen_2017	domino_2	2308
Age_at_menarche_ReproGen_2017	domino_2	84557
Age_at_menarche_ReproGen_2017	domino_2	208
Age_at_menarche_ReproGen_2017	domino_2	252983
Age_at_menarche_ReproGen_2017	domino_2	10641
Age_at_menarche_ReproGen_2017	domino_2	23334
Age_at_menarche_ReproGen_2017	domino_3	112950
Age_at_menarche_ReproGen_2017	domino_3	400569
Age_at_menarche_ReproGen_2017	domino_3	6258
Age_at_menarche_ReproGen_2017	domino_3	10499
Age_at_menarche_ReproGen_2017	domino_3	9325
Age_at_menarche_ReproGen_2017	domino_3	7009
Age_at_menarche_ReproGen_2017	domino_3	23017
Age_at_menarche_ReproGen_2017	domino_3	9611
Age_at_menarche_ReproGen_2017	domino_3	406
Age_at_menarche_ReproGen_2017	domino_3	148523
Age_at_menarche_ReproGen_2017	domino_3	7021
Age_at_menarche_ReproGen_2017	domino_3	79047
Age_at_menarche_ReproGen_2017	domino_3	219541
Age_at_menarche_ReproGen_2017	domino_3	90390
Age_at_menarche_ReproGen_2017	domino_3	55870
Age_at_menarche_ReproGen_2017	domino_3	23389
Age_at_menarche_ReproGen_2017	domino_3	7068
Age_at_menarche_ReproGen_2017	domino_3	5469
Age_at_menarche_ReproGen_2017	domino_3	6095
Age_at_menarche_ReproGen_2017	domino_3	9575
Age_at_menarche_ReproGen_2017	domino_3	129787
Age_at_menarche_ReproGen_2017	domino_3	9477
Age_at_menarche_ReproGen_2017	domino_3	2033
Age_at_menarche_ReproGen_2017	domino_6	54535
Age_at_menarche_ReproGen_2017	domino_6	126295
Age_at_menarche_ReproGen_2017	domino_6	9768
Age_at_menarche_ReproGen_2017	domino_6	387103
Age_at_menarche_ReproGen_2017	domino_6	5528
Age_at_menarche_ReproGen_2017	domino_6	401541
Age_at_menarche_ReproGen_2017	domino_6	8379
Age_at_menarche_ReproGen_2017	domino_6	80352
Age_at_menarche_ReproGen_2017	domino_6	6941
Age_at_menarche_ReproGen_2017	domino_6	7514
Age_at_menarche_ReproGen_2017	domino_6	220134
Age_at_menarche_ReproGen_2017	domino_6	991
Age_at_menarche_ReproGen_2017	domino_6	7216
Age_at_menarche_ReproGen_2017	domino_6	10024
Age_at_menarche_ReproGen_2017	domino_6	56155
Age_at_menarche_ReproGen_2017	domino_6	23047
Age_at_menarche_ReproGen_2017	domino_6	259266
Age_at_menarche_ReproGen_2017	domino_6	55355
Age_at_menarche_ReproGen_2017	domino_7	80737
Age_at_menarche_ReproGen_2017	domino_7	7407
Age_at_menarche_ReproGen_2017	domino_7	7453
Age_at_menarche_ReproGen_2017	domino_7	123283
Age_at_menarche_ReproGen_2017	domino_7	5859
Age_at_menarche_ReproGen_2017	domino_7	124454
Age_at_menarche_ReproGen_2017	domino_7	23082
Age_at_menarche_ReproGen_2017	domino_7	7019
Age_at_menarche_ReproGen_2017	domino_7	56652
Age_at_menarche_ReproGen_2017	domino_7	11232
Age_at_menarche_ReproGen_2017	domino_7	22907
Age_at_menarche_ReproGen_2017	domino_7	5442
Age_at_menarche_ReproGen_2017	domino_7	79731
Age_at_menarche_ReproGen_2017	domino_7	92935
Age_at_menarche_ReproGen_2017	domino_7	5917
Age_at_menarche_ReproGen_2017	domino_7	80325
Age_at_menarche_ReproGen_2017	domino_7	9052
Age_at_menarche_ReproGen_2017	domino_7	2193
Age_at_menarche_ReproGen_2017	domino_4	23623
Age_at_menarche_ReproGen_2017	domino_4	5604
Age_at_menarche_ReproGen_2017	domino_4	28954
Age_at_menarche_ReproGen_2017	domino_4	4296
Age_at_menarche_ReproGen_2017	domino_4	8844
Age_at_menarche_ReproGen_2017	domino_4	399665
Age_at_menarche_ReproGen_2017	domino_4	8631
Age_at_menarche_ReproGen_2017	domino_4	7529
Age_at_menarche_ReproGen_2017	domino_4	283455
Age_at_menarche_ReproGen_2017	domino_4	6494
Age_at_menarche_ReproGen_2017	domino_4	5908
Age_at_menarche_ReproGen_2017	domino_4	22882
Age_at_menarche_ReproGen_2017	domino_4	26137
Age_at_menarche_ReproGen_2017	domino_4	2077
Age_at_menarche_ReproGen_2017	domino_4	5595
Age_at_menarche_ReproGen_2017	domino_4	4342
Age_at_menarche_ReproGen_2017	domino_4	9863
Age_at_menarche_ReproGen_2017	domino_4	9693
Age_at_menarche_ReproGen_2017	domino_4	54518
Age_at_menarche_ReproGen_2017	domino_4	3845
Age_at_menarche_ReproGen_2017	domino_5	26054
Age_at_menarche_ReproGen_2017	domino_5	387082
Age_at_menarche_ReproGen_2017	domino_5	9063
Age_at_menarche_ReproGen_2017	domino_5	154215
Age_at_menarche_ReproGen_2017	domino_5	115426
Age_at_menarche_ReproGen_2017	domino_5	7690
Age_at_menarche_ReproGen_2017	domino_5	4929
Age_at_menarche_ReproGen_2017	domino_5	5309
Age_at_menarche_ReproGen_2017	domino_5	22903
Age_at_menarche_ReproGen_2017	domino_5	7341
Age_at_menarche_ReproGen_2017	domino_5	59343
Age_at_menarche_ReproGen_2017	domino_5	5987
Age_at_menarche_ReproGen_2017	domino_5	55729
Age_at_menarche_ReproGen_2017	domino_5	644100
Age_at_menarche_ReproGen_2017	domino_5	10055
Age_at_menarche_ReproGen_2017	domino_5	29843
Age_at_menarche_ReproGen_2017	domino_5	57683
Age_at_menarche_ReproGen_2017	domino_5	6304
Age_at_menarche_ReproGen_2017	domino_5	7329
Age_at_menarche_ReproGen_2017	domino_5	4152
Age_at_menarche_ReproGen_2017	domino_8	57561
Age_at_menarche_ReproGen_2017	domino_8	11060
Age_at_menarche_ReproGen_2017	domino_8	80762
Age_at_menarche_ReproGen_2017	domino_8	51274
Age_at_menarche_ReproGen_2017	domino_8	1488
Age_at_menarche_ReproGen_2017	domino_8	653145
Age_at_menarche_ReproGen_2017	domino_8	3131
Age_at_menarche_ReproGen_2017	domino_8	54602
Age_at_menarche_ReproGen_2017	domino_8	6911
Age_at_menarche_ReproGen_2017	domino_8	343930
Age_at_menarche_ReproGen_2017	domino_8	27286
Age_at_menarche_ReproGen_2017	domino_8	11279
Age_at_menarche_ReproGen_2017	domino_8	54567
Age_at_menarche_ReproGen_2017	domino_8	7089
Age_at_menarche_ReproGen_2017	domino_8	3516
Age_at_menarche_ReproGen_2017	domino_8	3714
Age_at_menarche_ReproGen_2017	domino_8	84667
Age_at_menarche_ReproGen_2017	domino_8	55851
Age_at_menarche_ReproGen_2017	domino_9	7483
Age_at_menarche_ReproGen_2017	domino_9	80326
Age_at_menarche_ReproGen_2017	domino_9	7480
Age_at_menarche_ReproGen_2017	domino_9	8321
Age_at_menarche_ReproGen_2017	domino_9	8324
Age_at_menarche_ReproGen_2017	domino_9	5754
Age_at_menopause_ReproGen_2015	domino_1	5557
Age_at_menopause_ReproGen_2015	domino_1	254394
Age_at_menopause_ReproGen_2015	domino_1	57697
Age_at_menopause_ReproGen_2015	domino_1	348654
Age_at_menopause_ReproGen_2015	domino_1	113201
Age_at_menopause_ReproGen_2015	domino_1	4439
Age_at_menopause_ReproGen_2015	domino_1	7520
Age_at_menopause_ReproGen_2015	domino_1	286257
Age_at_menopause_ReproGen_2015	domino_1	143570
Age_at_menopause_ReproGen_2015	domino_1	9156
Age_at_menopause_ReproGen_2015	domino_1	146956
Age_at_menopause_ReproGen_2015	domino_1	11144
Age_at_menopause_ReproGen_2015	domino_1	84057
Age_at_menopause_ReproGen_2015	domino_1	2956
Age_at_menopause_ReproGen_2015	domino_1	56852
Age_at_menopause_ReproGen_2015	domino_1	257218
Age_at_menopause_ReproGen_2015	domino_1	672
Age_at_menopause_ReproGen_2015	domino_1	8438
Age_at_menopause_ReproGen_2015	domino_1	55719
Age_at_menopause_ReproGen_2015	domino_1	9852
Age_at_menopause_ReproGen_2015	domino_1	545
Age_at_menopause_ReproGen_2015	domino_1	113510
Age_at_menopause_ReproGen_2015	domino_1	84515
Age_at_menopause_ReproGen_2015	domino_1	55215
Age_at_menopause_ReproGen_2015	domino_1	5378
Age_at_menopause_ReproGen_2015	domino_1	23626
Age_at_menopause_ReproGen_2015	domino_3	8604
Age_at_menopause_ReproGen_2015	domino_3	100287932
Age_at_menopause_ReproGen_2015	domino_3	4795
Age_at_menopause_ReproGen_2015	domino_3	146206
Age_at_menopause_ReproGen_2015	domino_3	150274
Age_at_menopause_ReproGen_2015	domino_3	534
Age_at_menopause_ReproGen_2015	domino_3	10452
Age_at_menopause_ReproGen_2015	domino_3	708
Age_at_menopause_ReproGen_2015	domino_3	56993
Age_at_menopause_ReproGen_2015	domino_3	29928
Age_at_menopause_ReproGen_2015	domino_3	526
Age_at_menopause_ReproGen_2015	domino_3	516
Age_at_menopause_ReproGen_2015	domino_3	4714
Age_at_menopause_ReproGen_2015	domino_3	51103
Age_at_menopause_ReproGen_2015	domino_2	3303
Age_at_menopause_ReproGen_2015	domino_2	100101267
Age_at_menopause_ReproGen_2015	domino_2	23640
Age_at_menopause_ReproGen_2015	domino_2	64771
Age_at_menopause_ReproGen_2015	domino_2	3304
Age_at_menopause_ReproGen_2015	domino_2	2646
Age_at_menopause_ReproGen_2015	domino_2	348995
Age_at_menopause_ReproGen_2015	domino_2	85479
Age_at_menopause_ReproGen_2015	domino_2	3305
Age_at_menopause_ReproGen_2015	domino_2	150353
Age_at_menopause_ReproGen_2015	domino_2	22824
Age_at_menopause_ReproGen_2015	domino_2	4927
Age_at_menopause_ReproGen_2015	domino_2	57805
Age_at_menopause_ReproGen_2015	domino_2	3310
Age_at_menopause_ReproGen_2015	domino_2	3301
Age_at_menopause_ReproGen_2015	domino_6	387338
Age_at_menopause_ReproGen_2015	domino_6	117246
Age_at_menopause_ReproGen_2015	domino_6	10521
Age_at_menopause_ReproGen_2015	domino_6	84154
Age_at_menopause_ReproGen_2015	domino_6	51605
Age_at_menopause_ReproGen_2015	domino_6	102724159
Age_at_menopause_ReproGen_2015	domino_6	26156
Age_at_menopause_ReproGen_2015	domino_6	11340
Age_at_menopause_ReproGen_2015	domino_6	9567
Age_at_menopause_ReproGen_2015	domino_6	134430
Age_at_menopause_ReproGen_2015	domino_8	4782
Age_at_menopause_ReproGen_2015	domino_8	51728
Age_at_menopause_ReproGen_2015	domino_8	11321
Age_at_menopause_ReproGen_2015	domino_8	79871
Age_at_menopause_ReproGen_2015	domino_8	2976
Age_at_menopause_ReproGen_2015	domino_8	23168
Age_at_menopause_ReproGen_2015	domino_8	5441
Age_at_menopause_ReproGen_2015	domino_5	56892
Age_at_menopause_ReproGen_2015	domino_5	27257
Age_at_menopause_ReproGen_2015	domino_5	64420
Age_at_menopause_ReproGen_2015	domino_5	81550
Age_at_menopause_ReproGen_2015	domino_5	57864
Age_at_menopause_ReproGen_2015	domino_5	56165
Age_at_menopause_ReproGen_2015	domino_5	23567
Age_at_menopause_ReproGen_2015	domino_5	6895
Age_at_menopause_ReproGen_2015	domino_5	9271
Age_at_menopause_ReproGen_2015	domino_5	54464
Age_at_menopause_ReproGen_2015	domino_5	113802
Age_at_menopause_ReproGen_2015	domino_5	23405
Age_at_menopause_ReproGen_2015	domino_12	23197
Age_at_menopause_ReproGen_2015	domino_12	388697
Age_at_menopause_ReproGen_2015	domino_12	10493
Age_at_menopause_ReproGen_2015	domino_12	2665
Age_at_menopause_ReproGen_2015	domino_4	9028
Age_at_menopause_ReproGen_2015	domino_4	55486
Age_at_menopause_ReproGen_2015	domino_4	64285
Age_at_menopause_ReproGen_2015	domino_4	23677
Age_at_menopause_ReproGen_2015	domino_4	64121
Age_at_menopause_ReproGen_2015	domino_4	79651
Age_at_menopause_ReproGen_2015	domino_4	79929
Age_at_menopause_ReproGen_2015	domino_4	84446
Age_at_menopause_ReproGen_2015	domino_4	6794
Age_at_menopause_ReproGen_2015	domino_4	25776
Age_at_menopause_ReproGen_2015	domino_4	207
Age_at_menopause_ReproGen_2015	domino_4	65018
Age_at_menopause_ReproGen_2015	domino_4	51422
Age_at_menopause_ReproGen_2015	domino_4	9821
Age_at_menopause_ReproGen_2015	domino_11	51203
Age_at_menopause_ReproGen_2015	domino_11	259266
Age_at_menopause_ReproGen_2015	domino_11	10274
Age_at_menopause_ReproGen_2015	domino_11	378708
Age_at_menopause_ReproGen_2015	domino_11	11339
Age_at_menopause_ReproGen_2015	domino_10	7920
Age_at_menopause_ReproGen_2015	domino_10	221527
Age_at_menopause_ReproGen_2015	domino_10	7918
Age_at_menopause_ReproGen_2015	domino_10	7916
Age_at_menopause_ReproGen_2015	domino_10	7940
Age_at_menopause_ReproGen_2015	domino_7	7407
Age_at_menopause_ReproGen_2015	domino_7	123283
Age_at_menopause_ReproGen_2015	domino_7	80325
Age_at_menopause_ReproGen_2015	domino_7	80737
Age_at_menopause_ReproGen_2015	domino_7	5428
Age_at_menopause_ReproGen_2015	domino_7	11232
Age_at_menopause_ReproGen_2015	domino_7	79731
Age_at_menopause_ReproGen_2015	domino_13	51720
Age_at_menopause_ReproGen_2015	domino_13	165918
Age_at_menopause_ReproGen_2015	domino_13	84142
Age_at_menopause_ReproGen_2015	domino_9	5496
Age_at_menopause_ReproGen_2015	domino_9	132160
Age_at_menopause_ReproGen_2015	domino_9	51274
Age_at_menopause_ReproGen_2015	domino_9	1488
Age_at_menopause_ReproGen_2015	domino_9	11279
Age_at_menopause_ReproGen_2015	domino_9	7090
Age_related_Macular_Degeneration_NA_2016	domino_1	55937
Age_related_Macular_Degeneration_NA_2016	domino_1	116519
Age_related_Macular_Degeneration_NA_2016	domino_1	3490
Age_related_Macular_Degeneration_NA_2016	domino_1	401138
Age_related_Macular_Degeneration_NA_2016	domino_1	348
Age_related_Macular_Degeneration_NA_2016	domino_1	27202
Age_related_Macular_Degeneration_NA_2016	domino_1	720
Age_related_Macular_Degeneration_NA_2016	domino_1	718
Age_related_Macular_Degeneration_NA_2016	domino_1	375056
Age_related_Macular_Degeneration_NA_2016	domino_1	9911
Age_related_Macular_Degeneration_NA_2016	domino_1	3080
Age_related_Macular_Degeneration_NA_2016	domino_1	10877
Age_related_Macular_Degeneration_NA_2016	domino_1	81494
Age_related_Macular_Degeneration_NA_2016	domino_1	341
Age_related_Macular_Degeneration_NA_2016	domino_1	1071
Age_related_Macular_Degeneration_NA_2016	domino_1	255738
Age_related_Macular_Degeneration_NA_2016	domino_1	2165
Age_related_Macular_Degeneration_NA_2016	domino_1	5624
Age_related_Macular_Degeneration_NA_2016	domino_2	56244
Age_related_Macular_Degeneration_NA_2016	domino_2	10665
Age_related_Macular_Degeneration_NA_2016	domino_2	3122
Age_related_Macular_Degeneration_NA_2016	domino_2	388646
Age_related_Macular_Degeneration_NA_2016	domino_2	259197
Age_related_Macular_Degeneration_NA_2016	domino_2	100507436
Age_related_Macular_Degeneration_NA_2016	domino_2	4277
Age_related_Macular_Degeneration_NA_2016	domino_2	3106
Age_related_Macular_Degeneration_NA_2016	domino_2	3117
Age_related_Macular_Degeneration_NA_2016	domino_2	115361
Age_related_Macular_Degeneration_NA_2016	domino_2	3107
Age_related_Macular_Degeneration_NA_2016	domino_2	353514
Age_related_Macular_Degeneration_NA_2016	domino_2	11074
Age_related_Macular_Degeneration_NA_2016	domino_2	3119
Age_related_Macular_Degeneration_NA_2016	domino_2	3140
Age_related_Macular_Degeneration_NA_2016	domino_2	55080
Age_related_Macular_Degeneration_NA_2016	domino_2	4684
Age_related_Macular_Degeneration_NA_2016	domino_2	3123
Age_related_Macular_Degeneration_NA_2016	domino_3	8837
Age_related_Macular_Degeneration_NA_2016	domino_3	148022
Age_related_Macular_Degeneration_NA_2016	domino_3	25816
Age_related_Macular_Degeneration_NA_2016	domino_3	7124
Age_related_Macular_Degeneration_NA_2016	domino_3	84888
Age_related_Macular_Degeneration_NA_2016	domino_3	5783
Age_related_Macular_Degeneration_NA_2016	domino_3	59338
Age_related_Macular_Degeneration_NA_2016	domino_3	8797
Age_related_Macular_Degeneration_NA_2016	domino_3	220972
Age_related_Macular_Degeneration_NA_2016	domino_3	56928
Age_related_Macular_Degeneration_NA_2016	domino_3	177
Age_related_Macular_Degeneration_NA_2016	domino_3	7099
Age_related_Macular_Degeneration_NA_2016	domino_3	23098
Age_related_Macular_Degeneration_NA_2016	domino_3	11035
Age_related_Macular_Degeneration_NA_2016	domino_3	839
Age_related_Macular_Degeneration_NA_2016	domino_3	843
Age_related_Macular_Degeneration_NA_2016	domino_3	3654
Age_related_Macular_Degeneration_NA_2016	domino_3	27178
Age_related_Macular_Degeneration_NA_2016	domino_4	4179
Age_related_Macular_Degeneration_NA_2016	domino_4	721
Age_related_Macular_Degeneration_NA_2016	domino_4	3004
Age_related_Macular_Degeneration_NA_2016	domino_4	629
Age_related_Macular_Degeneration_NA_2016	domino_4	51155
Age_related_Macular_Degeneration_NA_2016	domino_4	387715
Age_related_Macular_Degeneration_NA_2016	domino_4	55329
Age_related_Macular_Degeneration_NA_2016	domino_4	10878
Age_related_Macular_Degeneration_NA_2016	domino_4	3075
Age_related_Macular_Degeneration_NA_2016	domino_4	81614
Age_related_Macular_Degeneration_NA_2016	domino_4	1378
Age_related_Macular_Degeneration_NA_2016	domino_4	717
Age_related_Macular_Degeneration_NA_2016	domino_4	123606
Age_related_Macular_Degeneration_NA_2016	domino_4	725
Age_related_Macular_Degeneration_NA_2016	domino_4	3426
Age_related_Macular_Degeneration_NA_2016	domino_4	3078
Age_related_Macular_Degeneration_NA_2016	domino_4	722
Age_related_Macular_Degeneration_NA_2016	domino_4	10747
Age_related_Macular_Degeneration_NA_2016	domino_10	221527
Age_related_Macular_Degeneration_NA_2016	domino_10	7920
Age_related_Macular_Degeneration_NA_2016	domino_10	7918
Age_related_Macular_Degeneration_NA_2016	domino_10	7940
Age_related_Macular_Degeneration_NA_2016	domino_10	7916
Age_related_Macular_Degeneration_NA_2016	domino_5	54790
Age_related_Macular_Degeneration_NA_2016	domino_5	5460
Age_related_Macular_Degeneration_NA_2016	domino_5	4088
Age_related_Macular_Degeneration_NA_2016	domino_5	56937
Age_related_Macular_Degeneration_NA_2016	domino_5	1460
Age_related_Macular_Degeneration_NA_2016	domino_5	51177
Age_related_Macular_Degeneration_NA_2016	domino_5	2649
Age_related_Macular_Degeneration_NA_2016	domino_5	7030
Age_related_Macular_Degeneration_NA_2016	domino_5	26095
Age_related_Macular_Degeneration_NA_2016	domino_5	7048
Age_related_Macular_Degeneration_NA_2016	domino_5	7046
Age_related_Macular_Degeneration_NA_2016	domino_5	9958
Age_related_Macular_Degeneration_NA_2016	domino_5	199
Age_related_Macular_Degeneration_NA_2016	domino_5	2670
Age_related_Macular_Degeneration_NA_2016	domino_5	9839
Age_related_Macular_Degeneration_NA_2016	domino_5	6657
Age_related_Macular_Degeneration_NA_2016	domino_7	113201
Age_related_Macular_Degeneration_NA_2016	domino_7	4439
Age_related_Macular_Degeneration_NA_2016	domino_7	5425
Age_related_Macular_Degeneration_NA_2016	domino_7	26073
Age_related_Macular_Degeneration_NA_2016	domino_7	641
Age_related_Macular_Degeneration_NA_2016	domino_7	5890
Age_related_Macular_Degeneration_NA_2016	domino_7	84126
Age_related_Macular_Degeneration_NA_2016	domino_7	4999
Age_related_Macular_Degeneration_NA_2016	domino_8	80352
Age_related_Macular_Degeneration_NA_2016	domino_8	6941
Age_related_Macular_Degeneration_NA_2016	domino_8	259266
Age_related_Macular_Degeneration_NA_2016	domino_8	157570
Age_related_Macular_Degeneration_NA_2016	domino_8	126295
Age_related_Macular_Degeneration_NA_2016	domino_8	54535
Age_related_Macular_Degeneration_NA_2016	domino_8	9212
Age_related_Macular_Degeneration_NA_2016	domino_8	10274
Age_related_Macular_Degeneration_NA_2016	domino_11	1265
Age_related_Macular_Degeneration_NA_2016	domino_11	126014
Age_related_Macular_Degeneration_NA_2016	domino_11	4758
Age_related_Macular_Degeneration_NA_2016	domino_11	4318
Age_related_Macular_Degeneration_NA_2016	domino_9	3303
Age_related_Macular_Degeneration_NA_2016	domino_9	100101267
Age_related_Macular_Degeneration_NA_2016	domino_9	3305
